SMILES,%F,SOURCE
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,96.0,Hou
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,20.0,Kim
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,15.0,chembl25
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,18.0,chembl25
O=C(O)c1ccccc1O,99.0,Hou
N=C(N)NCCCCC1NC(=O)CCSSCC(C(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)CNC1=O,0.0,Kim
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,90.0,Kim
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,20.0,chembl25
CC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,35.0,Kim
O=C(O)[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1(O)O,91.0,Hou
CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,58.0,Hou
CCOC(=O)C1(c2ccccc2)CCC=CC1NC,99.0,Kim
NCCC[C@@](N)(C(=O)O)C(F)F,55.0,Hou
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,65.0,Hou
CC[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,85.0,Hou
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,95.0,Kim
COc1ccc(C[C@H](NC(=O)C(C)(C)N)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)cc1,0.5,chembl25
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0.0,Hou
NC(=N\CCCCCC/N=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,1.0,Hou
C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CC[C@@H]2O,5.0,Hou
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,55.0,Kim
CC(C)NCC(O)COc1ccc(O)cc1,33.0,Kim
COc1cc(NC(C)CCCN)c2ncccc2c1,96.0,Kim
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@@]3(O)C(=O)C(C(N)=O)=C(O)[C@H](N(C)C)[C@H]3[C@H](O)[C@H]21,93.0,Hou
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,22.0,Kim
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,99.0,Kim
C=CCN1CCCC1CNC(=O)c1cc2nn[nH]c2cc1OC,84.0,Kim
C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,97.0,Hou
NC(Cc1ccc(O)c(O)c1)C(=O)O,41.0,Kim
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,65.0,Hou
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,75.0,Hou
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,2.0,Kim
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,30.0,Kim
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,40.0,Hou
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,71.0,chembl25
CNCC=C(c1ccc(Br)cc1)c1cccnc1,66.0,Kim
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,50.0,Hou
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,47.0,Kim
CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,73.0,Hou
CC(C)(Cc1c[nH]c2ccccc12)NC[C@@H](O)COc1ccccc1C#N,30.0,Hou
NCCCC(N)(C(=O)O)C(F)F,55.0,Kim
CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,96.0,Kim
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,44.0,Hou
CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,Hou
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)N[C@@H]2[C@@H](NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,20.0,Hou
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,52.0,Kim
CN(C)CCC=C1c2ccccc2CSc2ccccc21,30.0,Kim
Cc1c(C)c2c(c(C)c1O)C[C@](C)(COc1ccc(C[C@H]3SC(=O)NC3=O)cc1)CO2,45.0,Hou
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,54.5,Kim
CC(=O)NC1C(NC(=N)N)C=C(C(=O)O)OC1C(O)C(O)CO,2.0,Kim
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,20.0,Kim
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,100.0,Hou
CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,2.0,Kim
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,100.0,Hou
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,71.0,Hou
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,50.0,Hou
NCCC(O)(P(=O)(O)O)P(=O)(O)O,1.0,Hou
COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,65.0,Hou
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,7.0,Hou
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,0.0,Kim
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,32.0,Kim
Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,93.0,Hou
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,0.0,Hou
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.0,Hou
CCC(CO)NCCNC(CC)CO,77.0,Kim
N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,71.0,Hou
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,15.0,Hou
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,100.0,chembl25
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,41.0,Kim
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,90.0,Hou
C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,44.0,Hou
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,3.0,Kim
CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,0.0,Hou
CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,70.0,Hou
NNC(=O)c1ccncc1,80.0,Hou
O=[N+]([O-])O[C@H]1CO[C@@H]2[C@@H](O[N+](=O)[O-])CO[C@H]12,22.0,Hou
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,80.0,Hou
N=C(N)NCCN1CCCCCCC1,20.0,Hou
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,83.0,Kim
COc1cc2nc(N3CCN(C(=O)[C@@H]4CCCO4)CC3)nc(N)c2cc1OC,90.0,Hou
O=C(O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,26.0,Hou
CCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,75.0,Hou
C[C@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,97.0,Hou
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],5.0,Kim
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,70.0,Hou
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,100.0,Hou
CN/C(=N/CCSCc1nc[nH]c1C)NC#N,60.0,chembl25
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,7.0,Kim
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,38.0,Hou
CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,100.0,chembl25
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,15.0,Kim
OC1COC(OC2COC(OC3COC(O)C(O)C3O)C(O)C2O)C(O)C1O,3.0,Kim
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,85.0,Kim
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,34.0,Hou
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,0.0,Kim
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](N)c3ccc(O)cc3)[C@H]2SC1,95.0,Hou
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,54.5,Hou
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,40.0,Kim
CC(OC1OCCN(Cc2nc(=O)[nH][nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,62.5,Kim
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,57.0,Kim
COc1ccc(OC)c(Cc2cnc3c(C)c(N)nc(N)c3n2)c1,68.0,Hou
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,90.0,Kim
CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,38.0,Kim
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,0.0,Hou
CC[C@@]12CCCN3CC[C@@H]4c5ccccc5N([C@H]4[C@@H]31)[C@@](O)(C(=O)OC)C2,20.0,Hou
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,58.0,Hou
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,5.0,Kim
C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC,93.0,Kim
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,44.0,Hou
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,30.0,Hou
O=P1(N(CCCl)CCCl)NCCCO1,74.0,Kim
NC1C(O)OC(CO)C(O)C1O,26.0,Kim
Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,45.0,Kim
CC(C)(C)NC[C@@H](O)COc1ccc(NC(=O)NC2CCCCC2)cc1,55.0,Hou
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,50.0,Kim
CC(C)NC[C@H](O)COc1cccc(NS(C)(=O)=O)c1,95.0,Hou
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,25.0,Hou
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,90.0,Hou
CN1CCOC(c2ccccc2)c2ccccc2C1,36.0,Kim
CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)O)C(=O)NC(C(=O)NC(CCNCS(=O)(=O)O)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)O)NC1=O)C(C)O,0.0,Kim
Nc1c2c(nc3ccccc13)CCCC2,17.0,Hou
CCN(CC)CCCCN(C)c1ccnc2cc(Cl)ccc12,80.0,Hou
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,75.0,Hou
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,78.0,Hou
CSC[C@H](NC(=O)COc1nccc2ccccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,40.0,Hou
C[C@H](N)Cc1cccc(C(F)(F)F)c1,85.0,chembl25
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,50.0,Kim
CCN1C[C@@H](CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,64.0,Hou
COc1ccc(OC[C@H]2CN(C)CC[C@@H]2c2ccccc2)cc1,8.0,Hou
CCC[C@@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,25.0,Hou
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,51.0,Hou
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,0.0,Hou
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,6.0,Kim
CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,27.0,Kim
CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,32.0,Kim
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,42.0,Hou
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,1.0,Hou
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,74.0,Kim
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,38.0,Kim
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,32.0,Hou
O=C(O)c1cn(C2CC2)c2nc(N3CCCCC3)c(F)cc2c1=O,60.0,Hou
CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1.0,Hou
CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,10.0,chembl25
NNc1nncc2ccccc12,23.0,Hou
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,1.0,Hou
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,70.0,Hou
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,83.0,Hou
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,14.0,Hou
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,66.0,Hou
CN(C(=O)c1c(O)n(C)c2ccccc2c1=O)c1ccccc1,99.0,Kim
C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,92.0,chembl25
C/N=C(\NC#N)NCCSCc1nc[nH]c1C,60.0,Hou
CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,1.0,Kim
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,90.0,Kim
Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,16.0,Kim
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,0.0,Kim
c1cnc2cc3c(cc2n1)C1CNCC3C1,87.0,Kim
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,49.0,Kim
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,61.0,Hou
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,30.0,Kim
CC[C@H]1C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3,12.0,Hou
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCC21,44.0,Kim
C=CC[N@@+]12CC[C@@]34c5ccccc5N5C=C6[C@@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C\CO)c7ccccc7N(C=C([C@@H](C[C@@H]31)/C(=C/CO)C2)[C@H]54)[C@@H]69,0.0,Hou
CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,42.0,Hou
CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,70.0,Hou
CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,80.0,chembl25
Cn1c(=O)c2[nH]cnc2n(C)c1=O,96.0,Hou
O=c1[nH]cnc2c1ncn2[C@@H]1CC[C@H](CO)O1,38.0,Hou
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,82.0,Kim
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,82.0,Hou
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,3.0,Hou
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,11.0,Hou
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3[nH]nn[n+]3C)COC21,85.0,Kim
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,5.0,Kim
CCN1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,48.0,Hou
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,12.0,Kim
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,60.0,Kim
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,71.0,Kim
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,64.0,chembl25
COc1ccc(Cl)cc1C(=O)NCCc1cccc(S(=O)(=O)NC(=O)NC2CCCCC2)c1,80.0,Hou
O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,75.0,chembl25
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,99.0,Kim
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,42.0,Kim
C[C@@H](C(=O)O)c1ccc(C(=O)c2cccs2)cc1,92.0,chembl25
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,57.0,Kim
Oc1c(Cl)cc(Cl)c2cccnc12,89.0,Hou
NCC1(CC(=O)O)CCCCC1,60.0,Kim
CN1C(=O)[C@@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21,91.0,Hou
O[C@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,50.0,Hou
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,0.0,Hou
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,0.0,Hou
CN1CCC[C@@H]1CCO[C@@](C)(c1ccccc1)c1ccc(Cl)cc1,37.0,Hou
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,25.0,Hou
Nc1nc(N2CCCCC2)cc[n+]1[O-],95.0,Hou
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,90.0,Hou
NC(=O)N1c2ccccc2[C@@H]2O[C@@H]2c2ccccc21,90.0,Hou
N/N=c1/cc2c(n[nH]1)CCN(C(=O)c1ccccc1)C2,75.0,Hou
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,100.0,Hou
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,77.5,chembl25
CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,93.0,Kim
CC(C)N(CC[C@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,83.0,chembl25
CNC1(C)C2CCC(C2)C1(C)C,99.0,Kim
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,3.0,Kim
C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69,0.0,Kim
CC(C)[N@+]1(C)[C@H]2CC[C@@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,3.0,Hou
CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,1.0,Kim
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,27.0,Kim
CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,27.0,Hou
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,4.5,chembl25
CC(C)Cc1ccc(C(C)C(=O)O)cc1,85.0,Kim
CC(=O)N[C@H](CS)C(=O)O,5.0,Hou
CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O,80.0,Kim
CC(C)NC[C@H](O)COc1ccc(O)cc1,33.0,Hou
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]21,5.0,Hou
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,0.0,Kim
CC(C)N[C@@H](O)c1ccc(O)c(O)c1,0.0,Hou
COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2,0.0,Kim
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,99.0,Kim
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,70.0,Kim
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,50.0,Kim
CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,47.0,Hou
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,28.0,chembl25
